age,jobadmin.,jobblue.collar,jobentrepreneur,jobhousemaid,jobmanagement,jobretired,jobself.employed,jobservices,jobstudent,jobtechnician,jobunemployed,jobunknown,maritaldivorced,maritalmarried,maritalsingle,educationprimary,educationsecondary,educationtertiary,educationunknown,defaultno,defaultyes,balance,housingno,housingyes,loanno,loanyes,contactcellular,contacttelephone,contactunknown,campaign,pdays,previous,poutcomefailure,poutcomeother,poutcomesuccess,poutcomeunknown,deposityes
49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,2,101,4,0,0,1,0,1
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1506,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,431,1,0,1,0,1,0,0,2,397,1,1,0,0,0,1
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1270,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,10596,1,0,1,0,1,0,0,1,197,4,0,1,0,0,1
22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,691,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,11862,1,0,1,0,1,0,0,1,87,6,1,0,0,0,1
60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,106,1,0,1,0,1,0,0,3,91,1,0,0,1,0,1
25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,469,1,0,1,0,1,0,0,1,86,1,0,1,0,0,1
64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,380,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2145,1,0,1,0,1,0,0,2,95,4,0,0,1,0,1
66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2048,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3689,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,24277,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1872,1,0,1,0,1,0,0,2,93,8,1,0,0,0,1
55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1504,0,1,1,0,1,0,0,3,101,2,0,0,1,0,1
52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2087,0,1,1,0,1,0,0,1,474,1,1,0,0,0,1
48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,17964,0,1,1,0,1,0,0,1,98,5,0,0,1,0,1
63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4752,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2552,1,0,1,0,1,0,0,1,94,8,0,0,1,0,1
40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,7968,1,0,1,0,1,0,0,1,93,1,0,0,1,0,1
55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2587,1,0,1,0,1,0,0,2,94,2,0,0,1,0,1
26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1231,0,1,1,0,1,0,0,1,93,7,0,0,1,0,1
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1354,1,0,1,0,1,0,0,3,97,2,0,0,1,0,1
52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,294,1,1,0,0,0,1
34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,268,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,52,0,1,1,0,1,0,0,1,95,6,0,0,1,0,1
47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3033,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,108,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1227,1,0,1,0,1,0,0,2,95,1,0,0,1,0,1
76,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,802,1,0,1,0,1,0,0,5,-1,0,0,0,0,1,1
70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6538,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
51,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1416,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14220,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2815,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,262,1,0,1,0,1,0,0,2,106,1,0,0,1,0,1
40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1293,1,0,1,0,1,0,0,3,105,2,0,0,1,0,1
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,874,0,1,1,0,1,0,0,1,103,1,0,0,1,0,1
25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,808,1,0,1,0,1,0,0,2,114,2,1,0,0,0,1
70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,44,1,0,1,0,1,0,0,2,88,2,0,1,0,0,1
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1000,0,1,1,0,1,0,0,1,99,2,0,0,1,0,1
77,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,1
60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1588,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
54,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,895,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1857,0,1,1,0,1,0,0,1,92,5,0,1,0,0,1
60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,12039,1,0,1,0,0,1,0,1,187,1,0,0,1,0,1
56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12,1,0,1,0,1,0,0,3,187,1,1,0,0,0,1
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2488,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1093,0,1,0,1,1,0,0,2,-1,0,0,0,0,1,1
35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,670,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4198,1,0,1,0,1,0,0,5,246,5,1,0,0,0,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,536,1,0,1,0,1,0,0,1,105,1,0,0,1,0,1
54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1311,1,0,1,0,0,1,0,3,184,3,1,0,0,0,1
40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,79,1,0,1,0,1,0,0,1,135,1,1,0,0,0,1
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1318,1,0,1,0,1,0,0,1,185,2,1,0,0,0,1
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6138,1,0,1,0,1,0,0,2,119,5,1,0,0,0,1
61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1411,1,0,1,0,0,1,0,2,187,3,0,0,1,0,1
30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,7529,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1388,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1807,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
53,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2581,1,0,1,0,1,0,0,1,189,1,1,0,0,0,1
55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,309,1,0,1,0,1,0,0,2,184,1,0,0,1,0,1
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,375,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,329,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,411,1,0,1,0,1,0,0,3,149,2,1,0,0,0,1
82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8603,1,0,1,0,1,0,0,3,107,1,0,0,1,0,1
43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,11115,1,0,1,0,1,0,0,1,74,2,0,0,1,0,1
22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,23,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
53,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,732,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4629,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,111,8,0,1,0,0,1
44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5063,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4572,1,0,1,0,0,1,0,2,56,1,0,1,0,0,1
36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,129,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4984,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
65,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1004,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,81,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,203,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
64,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3951,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,697,1,0,1,0,1,0,0,3,80,5,0,0,1,0,1
80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,997,1,0,1,0,1,0,0,2,86,1,0,1,0,0,1
47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3663,1,0,1,0,1,0,0,2,213,3,0,0,1,0,1
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,8278,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1193,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
87,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,230,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8729,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2384,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,238,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2398,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,704,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10541,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,235,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,125,1,0,1,0,1,0,0,1,90,1,1,0,0,0,1
71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1311,1,0,1,0,1,0,0,2,91,1,0,0,1,0,1
52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,94,1,0,1,0,1,0,0,3,190,10,1,0,0,0,1
47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,190,1,0,1,0,0,1
26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,943,1,0,1,0,1,0,0,1,195,1,0,0,1,0,1
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,6746,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1076,1,0,1,0,1,0,0,1,96,5,1,0,0,0,1
36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3623,1,0,1,0,0,0,1,1,378,1,0,0,1,0,1
54,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2206,1,0,1,0,1,0,0,1,99,2,0,1,0,0,1
82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5220,1,0,1,0,0,1,0,1,94,2,0,1,0,0,1
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,260,0,1,1,0,1,0,0,1,94,4,0,0,1,0,1
58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,462,1,0,1,0,1,0,0,1,93,1,0,0,1,0,1
56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,9367,1,0,1,0,0,1,0,2,92,4,0,0,1,0,1
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,382,1,0,1,0,1,0,0,2,92,3,1,0,0,0,1
34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,129,0,1,0,1,1,0,0,1,200,2,0,0,1,0,1
55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,2,91,1,0,0,1,0,1
72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1129,1,0,1,0,1,0,0,1,91,1,0,0,1,0,1
46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,38,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3399,1,0,1,0,0,1,0,2,188,8,0,0,1,0,1
22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,691,1,0,1,0,1,0,0,5,103,1,0,0,1,0,1
60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,1,1,0,1,0,0,1,190,5,1,0,0,0,1
48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1147,1,0,1,0,1,0,0,1,120,3,0,0,1,0,1
39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2983,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5887,1,0,1,0,1,0,0,3,185,5,0,0,1,0,1
28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,78,1,0,1,0,1,0,0,3,310,2,1,0,0,0,1
29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,314,1,0,1,0,1,0,0,2,116,4,1,0,0,0,1
42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,254,1,0,1,0,1,0,0,7,183,4,0,0,1,0,1
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,307,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,155,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,1
64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,43,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3856,1,0,1,0,1,0,0,4,115,1,0,1,0,0,1
79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3025,1,0,1,0,1,0,0,3,126,3,0,1,0,0,1
53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1961,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,459,1,0,1,0,1,0,0,3,189,19,0,1,0,0,1
72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1533,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1337,1,0,1,0,1,0,0,2,127,3,0,0,1,0,1
60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3735,1,0,1,0,1,0,0,1,188,9,0,0,1,0,1
35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,538,1,0,1,0,1,0,0,3,165,2,0,1,0,0,1
72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4657,1,0,1,0,1,0,0,3,309,5,0,0,1,0,1
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,1,0,1,0,1,0,0,1,203,1,0,0,1,0,1
84,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,81204,1,0,1,0,0,1,0,1,313,2,0,1,0,0,1
38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,11303,1,0,1,0,1,0,0,2,216,2,1,0,0,0,1
46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,461,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
73,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1388,1,0,1,0,0,1,0,2,83,1,0,0,1,0,1
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2488,1,0,1,0,0,1,0,2,92,1,0,0,1,0,1
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,5372,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,1
35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,7,-1,0,0,0,0,1,1
70,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,482,1,0,1,0,0,1,0,1,196,2,0,0,1,0,1
33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,133,1,0,1,0,1,0,0,2,274,1,0,0,1,0,1
32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,366,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1255,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,994,0,1,1,0,1,0,0,1,67,9,0,0,1,0,1
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,820,1,0,1,0,1,0,0,1,91,1,0,0,1,0,1
63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,474,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,203,1,0,1,0,1,0,0,1,88,1,0,0,1,0,1
92,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,775,1,0,1,0,1,0,0,4,96,3,0,0,1,0,1
81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,243,1,0,1,0,1,0,0,1,92,1,0,0,1,0,1
52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,992,0,1,1,0,1,0,0,1,92,2,0,0,1,0,1
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,436,10,1,0,0,0,1
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2493,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
56,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1181,1,0,1,0,1,0,0,1,433,1,1,0,0,0,1
52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,306,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,278,1,0,1,0,1,0,0,5,-1,0,0,0,0,1,1
45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,547,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
64,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2645,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4060,1,0,1,0,1,0,0,1,93,1,0,1,0,0,1
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,303,0,1,1,0,1,0,0,1,301,5,0,0,1,0,1
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,123,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
78,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4807,1,0,1,0,0,1,0,2,104,4,0,0,1,0,1
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,205,1,0,1,0,1,0,0,1,92,1,0,0,1,0,1
68,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2812,1,0,1,0,1,0,0,2,181,1,1,0,0,0,1
53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6571,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2758,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2223,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,602,1,0,1,0,1,0,0,2,150,6,0,0,1,0,1
58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1625,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1996,1,0,1,0,1,0,0,3,101,1,0,1,0,0,1
22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,216,1,0,1,0,1,0,0,1,187,1,0,0,1,0,1
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,62,1,0,1,0,1,0,0,2,185,2,1,0,0,0,1
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-32,1,0,0,1,1,0,0,4,182,5,1,0,0,0,1
23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,480,1,0,1,0,1,0,0,2,182,1,1,0,0,0,1
36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,479,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
