age,jobadmin.,jobblue.collar,jobentrepreneur,jobhousemaid,jobmanagement,jobretired,jobself.employed,jobservices,jobstudent,jobtechnician,jobunemployed,jobunknown,maritaldivorced,maritalmarried,maritalsingle,educationprimary,educationsecondary,educationtertiary,educationunknown,defaultno,defaultyes,balance,housingno,housingyes,loanno,loanyes,contactcellular,contacttelephone,contactunknown,campaign,pdays,previous,poutcomefailure,poutcomeother,poutcomesuccess,poutcomeunknown,deposityes
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,6,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,253,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,705,0,1,1,0,1,0,0,2,35,4,1,0,0,0,1
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,23878,1,0,1,0,1,0,0,1,97,1,0,0,1,0,1
43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,79,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2714,1,0,1,0,1,0,0,1,287,2,1,0,0,0,1
48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,17964,0,1,1,0,1,0,0,2,96,3,0,1,0,0,1
25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,326,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,312,1,0,1,0,1,0,0,2,98,2,0,0,1,0,1
25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,906,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2232,1,0,1,0,1,0,0,1,103,1,0,0,1,0,1
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1368,1,0,1,0,1,0,0,1,41,2,0,1,0,0,1
54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3076,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4118,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,473,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1199,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,70,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1723,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2552,1,0,1,0,1,0,0,1,293,7,1,0,0,0,1
43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1059,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,1
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,262,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3842,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1011,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-528,0,1,0,1,1,0,0,2,-1,0,0,0,0,1,1
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1840,1,0,1,0,1,0,0,1,28,8,0,1,0,0,1
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,611,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1954,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,307,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2160,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1005,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1988,1,0,1,0,1,0,0,1,67,4,0,0,1,0,1
33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1117,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1376,0,1,1,0,1,0,0,2,92,4,0,0,1,0,1
27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,15161,1,0,1,0,1,0,0,1,120,1,0,0,1,0,1
28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4987,1,0,1,0,1,0,0,2,113,21,0,0,1,0,1
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1354,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,23,0,1,1,0,1,0,0,1,55,2,1,0,0,0,1
52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,294,1,0,1,0,0,1,0,4,-1,0,0,0,0,1,1
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,261,0,1,0,1,1,0,0,4,-1,0,0,0,0,1,1
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3846,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2913,1,0,1,0,1,0,0,1,195,1,1,0,0,0,1
33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2240,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,150,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,882,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1189,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,200,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,48,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2786,1,0,1,0,1,0,0,2,72,1,0,0,1,0,1
39,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,201,1,0,1,0,1,0,0,1,119,1,1,0,0,0,1
43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3917,1,0,1,0,1,0,0,2,93,1,0,0,1,0,1
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,684,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2071,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,339,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,572,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1779,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,317,0,1,1,0,1,0,0,1,80,14,0,1,0,0,1
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4945,1,0,1,0,1,0,0,1,119,2,0,1,0,0,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,419,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1130,1,0,1,0,1,0,0,2,98,1,0,0,1,0,1
55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1662,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1871,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,563,1,0,0,1,1,0,0,1,119,3,1,0,0,0,1
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,617,1,0,1,0,1,0,0,1,97,2,0,0,1,0,1
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,985,0,1,1,0,1,0,0,3,50,8,1,0,0,0,1
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1085,1,0,1,0,1,0,0,1,86,7,0,0,1,0,1
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1841,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,794,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,905,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,874,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4321,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,924,1,0,1,0,1,0,0,2,98,1,0,0,1,0,1
41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,216,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1159,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3290,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,582,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,682,1,0,1,0,1,0,0,2,91,1,0,0,1,0,1
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,66,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,252,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,294,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,1
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5205,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10346,1,0,1,0,1,0,0,2,207,1,0,1,0,0,1
50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1612,1,0,1,0,1,0,0,2,98,2,0,1,0,0,1
60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3547,1,0,1,0,0,1,0,6,-1,0,0,0,0,1,1
59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,259,1,0,1,0,1,0,0,1,89,1,0,0,1,0,1
56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1206,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,1
47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,372,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3518,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,505,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1776,1,0,1,0,1,0,0,1,207,1,0,1,0,0,1
26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1595,1,0,1,0,1,0,0,1,105,1,1,0,0,0,1
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1000,0,1,1,0,1,0,0,1,90,1,0,0,1,0,1
49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,561,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,170,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,502,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,379,0,1,0,1,1,0,0,2,-1,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,14533,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2567,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2074,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2374,0,1,0,1,1,0,0,2,314,2,1,0,0,0,1
26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1347,1,0,1,0,0,1,0,6,92,5,0,1,0,0,1
49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7443,1,0,1,0,0,1,0,5,211,2,1,0,0,0,1
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10583,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,1
61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,997,1,0,1,0,1,0,0,1,104,1,0,0,1,0,1
64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5966,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,1
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2061,0,1,0,1,1,0,0,1,109,3,1,0,0,0,1
22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,466,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1649,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,1
69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,482,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,203,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1309,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2763,0,1,1,0,1,0,0,1,395,2,0,0,1,0,1
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,12956,0,1,1,0,1,0,0,1,399,3,0,0,1,0,1
58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,19,0,1,1,0,1,0,0,2,147,5,0,0,1,0,1
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,625,0,1,1,0,1,0,0,2,49,3,1,0,0,0,1
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5511,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1329,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,330,1,0,1,0,1,0,0,1,80,1,0,0,1,0,1
52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1524,1,0,1,0,1,0,0,6,-1,0,0,0,0,1,1
24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,507,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,870,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8603,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,51,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,1
66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,203,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3737,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
38,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,7005,0,1,1,0,1,0,0,1,412,1,1,0,0,0,1
27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,111,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
49,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,889,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,202,0,1,1,0,1,0,0,1,62,1,1,0,0,0,1
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,307,1,0,1,0,1,0,0,1,229,2,1,0,0,0,1
79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,429,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,1
71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4388,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,922,0,1,1,0,0,1,0,1,-1,0,0,0,0,1,1
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3796,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,185,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,151,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,1
73,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1609,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2489,1,0,1,0,1,0,0,2,163,2,0,1,0,0,1
25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,219,1,0,1,0,1,0,0,1,96,1,0,0,1,0,1
52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1228,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,1
49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,914,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1699,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1167,0,1,1,0,1,0,0,1,96,6,0,0,1,0,1
40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1646,0,1,1,0,1,0,0,1,92,5,0,0,1,0,1
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,382,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,1
55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2383,1,0,1,0,1,0,0,2,63,2,0,0,1,0,1
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1718,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,1
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,153,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1291,1,0,1,0,1,0,0,1,97,2,0,0,1,0,1
61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,175,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,1
65,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,4717,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,405,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,10532,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
69,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9064,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1536,1,0,1,0,1,0,0,1,95,2,1,0,0,0,1
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,96,1,0,1,0,1,0,0,1,99,2,0,0,1,0,1
42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3403,0,1,1,0,1,0,0,1,99,1,1,0,0,0,1
58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,687,0,1,1,0,1,0,0,1,99,2,0,0,1,0,1
18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,108,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,10185,1,0,1,0,1,0,0,1,70,2,0,1,0,0,1
59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3444,1,0,1,0,1,0,0,1,185,2,0,0,1,0,1
32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1815,1,0,1,0,0,1,0,1,102,2,1,0,0,0,1
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,201,0,1,1,0,1,0,0,1,103,3,0,0,1,0,1
42,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,190,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,1
70,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1311,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,589,0,1,1,0,1,0,0,1,190,5,1,0,0,0,1
60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1853,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4401,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1
48,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,201,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,1
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,96,1,0,1,0,1,0,0,1,70,3,1,0,0,0,1
46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1600,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,1
58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1013,0,1,1,0,1,0,0,1,461,1,1,0,0,0,1
31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,181,1,0,1,0,1,0,0,1,104,1,0,0,1,0,1
